Name_Station,Latitude_Station,Longitude_Station,Number_Of_Bikes,Venue_Name,Venue_Address,Venue_Distance,Venue_Phone,Venue_Rating,Venue_Price,Venue_Review_Count,Venue_URL,Venue_Subcategory,Venue_Category
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Steak Frites Bistro,1,879.8584295266994,1,4.6,3,144,1.0,Steakhouses,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Anixi,1,866.974205107483,1,4.6,3,211,1.0,Vegan,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Vito's Slices and Ices,1,773.855703870863,1,4.5,1,385,1.0,Pizza,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Liberty Bagels Midtown,1,962.899299009046,1,4.5,1,1579,1.0,Breakfast & Brunch,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Olde City Cheesesteaks & Brew,1,1148.2735979278575,1,4.5,2,47,1.0,Cheesesteaks,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Easy Victor Cafe,1,762.0488366487763,0,4.5,2,19,0.0,Coffee & Tea,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,B&B Restaurant Corporation,1,1130.6573669699349,1,4.5,1,179,0.0,African,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Calle Dao Chelsea,1,527.179222757045,1,4.5,2,1079,1.0,Cuban,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Shukette,1,624.8416638807722,0,4.5,4,433,1.0,Middle Eastern,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Cha Cha Matcha,1,733.801247274067,1,4.5,1,35,1.0,Cafes,restaurant
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Frisson Espresso,1,1310.8026297453212,1,4.8,1,35,0.0,Coffee & Tea,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Daily Provisions,1,426.9681166491224,1,4.7,2,21,1.0,Bakeries,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Liberty Bagels Midtown,1,962.899299009046,1,4.5,1,1579,1.0,Breakfast & Brunch,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Easy Victor Cafe,1,762.0488366487763,0,4.5,2,19,0.0,Coffee & Tea,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Cha Cha Matcha,1,733.801247274067,1,4.5,1,35,1.0,Cafes,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Culture Espresso,1,1026.9662652943166,1,4.4,2,125,1.0,Coffee & Tea,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Russ & Daughters,1,441.2891299733886,1,4.4,2,84,1.0,Bagels,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Milk & Hops,1,866.4463791417747,1,4.4,2,134,1.0,Cheese Shops,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Stiles Farmers Market,1,815.476863122417,1,4.4,1,37,0.0,Farmers Market,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Variety Coffee Roasters,1,1105.9055014586088,1,4.3,2,192,1.0,Coffee Roasteries,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Seven Grams Caffe,1,1110.5142899068524,1,4.3,2,564,1.0,Coffee & Tea,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,The Bronx Brewery,1,269.789653592733,1,4.3,2,47,1.0,Breweries,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Brooklyn Bagel & Coffee Company,1,871.0288607540144,1,4.3,1,1950,1.0,Bagels,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Jessie's Express Cafe,1,773.3387333061318,1,4.3,1,45,1.0,Cafes,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Old Country Coffee,1,516.6653190680679,1,4.3,1,283,1.0,Coffee & Tea,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Worthwild,1,912.6708493214956,1,4.3,2,182,1.0,Bars,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Cafe-Flor,1,1014.3311740317262,1,4.2,2,95,1.0,Coffee & Tea,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Citizens Of Chelsea,1,555.4550358041255,1,4.2,2,1053,1.0,Coffee & Tea,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Van Leeuwen Ice Cream - Hudson Yards,1,376.16545521476297,1,4.2,2,103,1.0,Ice Cream & Frozen Yogurt,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Black Fox Coffee,1,512.4593033727992,0,4.2,2,29,1.0,Coffee & Tea,coffee
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Kaptan's Deck,1,640.8388622499216,0,5.0,4,5,0.0,Bars,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Our/New York,1,1159.5692219458515,1,4.7,2,75,1.0,Venues & Event Spaces,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Anixi,1,866.974205107483,1,4.6,3,211,1.0,Vegan,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Olde City Cheesesteaks & Brew,1,1148.2735979278575,1,4.5,2,47,1.0,Cheesesteaks,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,The Mermaid Inn - Chelsea,1,473.4735889806183,1,4.4,3,136,1.0,Seafood,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Shake Rattle N Roll Pianos,1,1146.909929753131,1,4.4,2,231,1.0,Music Venues,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Break Bar,1,756.9452843345612,1,4.4,2,144,1.0,Bars,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Ci Siamo,1,477.9103161465937,1,4.4,3,483,1.0,Italian,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Milk & Hops,1,866.4463791417747,1,4.4,2,134,1.0,Cheese Shops,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Peak,1,325.00934754316535,1,4.3,4,517,1.0,New American,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Walter's Cottage,1,1126.177655269402,1,4.3,2,71,0.0,Irish Pub,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,One Star,1,1209.8574371265524,1,4.3,1,182,1.0,Bars,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Worthwild,1,912.6708493214956,1,4.3,2,182,1.0,Bars,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Maggie Reillys Restaurant,1,536.8759252042034,1,4.2,2,117,1.0,Pubs,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Bea,1,1237.9328088577188,1,4.2,2,2941,1.0,New American,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Scallywag's Irish Pub & Restaurant,1,936.2917835664952,1,4.2,2,332,0.0,Irish,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,The Copper Still Chelsea,1,1185.155266919848,1,4.2,2,114,1.0,Whiskey Bars,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Zou Zou’s,1,445.3541932082106,1,4.1,3,360,1.0,Mediterranean,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Tavola,1,863.421966044119,1,4.1,2,1409,1.0,Italian,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Zia Maria - Chelsea,1,868.4460522598537,1,4.1,2,367,1.0,Italian,bar
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,EVEN Hotel New York - Times Square South,1,848.0614910166846,1,4.5,2,111,1.0,Resorts,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,"Staypineapple, An Artful Hotel, Midtown",1,874.4844689917235,1,4.3,2,89,1.0,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Crowne Plaza HY36 Midtown Manhattan,1,876.7905080103361,1,4.2,2,107,1.0,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Courtyard by Marriott New York Manhattan/Times Square West,1,985.0295609037051,1,4.1,2,115,1.0,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,1,744.1857951106183,1,4.0,2,142,1.0,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,The McKittrick Hotel,1,197.3006421269136,1,3.9,3,120,1.0,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Courtyard by Marriott New York Manhattan/Midtown West,1,516.0055561232333,1,3.8,2,39,1.0,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Hilton Garden Inn New York Times Square South,1,903.5328181352108,1,3.8,3,62,1.0,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Homewood Suites by Hilton Midtown Manhattan Times Square-South,1,939.3574714028916,1,3.7,2,133,1.0,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Chelsea Savoy Hotel,1,1145.570461041104,1,3.7,2,79,1.0,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Hampton Inn Manhattan-Chelsea,1,1329.756451668403,1,3.7,2,140,1.0,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,INNSIDE New York NoMad,1,1192.688135067292,1,3.7,2,155,1.0,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Pod Times Square Hotel,1,1136.833166128695,1,3.7,2,181,1.0,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Equinox Hotel New York,1,291.8573112551924,1,3.7,4,62,1.0,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Four Points by Sheraton Manhattan Midtown West,1,547.8697000871928,1,3.5,2,77,1.0,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Four Points by Sheraton Midtown - Times Square,1,1074.5882542393042,1,3.5,2,188,1.0,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Truss Hotel Times Square,1,935.0553106487756,1,3.3,2,107,1.0,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Candlewood Suites New York City - Times Square,1,1024.6220664103992,1,3.3,2,93,1.0,Venues & Event Spaces,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Chelsea Pods,1,803.76785297772,0,3.2,1,9,0.0,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,The High Line Hotel,1,719.3733986943317,1,3.2,3,157,1.0,Hotels,hotel
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Skater's Edge Pro Shop,1,754.6711412522843,1,5.0,2,8,1.0,Sports Wear,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Donna Distefano,1,281.2393419946099,1,5.0,3,7,1.0,Jewelry,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Andrea Rosen Gallery,1,365.4455886857229,1,5.0,3,5,1.0,Art Galleries,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Domus Unaffected Living,1,1310.3833069149737,1,4.9,2,71,1.0,Home Decor,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Sekas International,1,930.4384198294068,1,4.8,3,25,1.0,Leather Goods,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Same Ole Line Dudes,0,801.3552114617675,1,4.8,2,65,1.0,Couriers & Delivery Services,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Cotton Mine,1,1309.320743239555,1,4.7,1,13,1.0,Wholesale Stores,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Printed Matter Inc.,1,263.9471434726322,1,4.6,2,11,1.0,Art Galleries,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Best Watch Source,1,1029.6634211716882,1,4.6,4,11,1.0,Watches,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Chelsea Royal Care Pharmacy,1,914.9370144161312,1,4.6,2,23,1.0,Drugstores,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Gallery Henoch,1,275.63552563431625,1,4.6,3,5,1.0,Art Galleries,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Ritz Thrift Shop - Ritz Furs,1,1007.0379706619937,1,4.6,3,16,1.0,"Used, Vintage & Consignment",shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Hauser & Wirth,1,569.768174534523,1,4.5,1,6,1.0,Art Galleries,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Jazz Record Center,1,932.0130973117124,1,4.5,2,46,1.0,Music & DVDs,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,192 Books,1,642.5532437703795,1,4.3,2,36,1.0,Bookstores,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,The Pace Gallery,1,323.6733603249928,1,4.3,1,17,1.0,Art Galleries,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Gagosian,1,663.0913352814907,1,4.3,4,19,1.0,Art Galleries,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,SleePare Mattress Store NYC,1,968.0836850349888,1,4.2,2,165,1.0,Mattresses,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,City Opera Thrift Shop,1,261.34554835657616,1,4.2,2,70,1.0,Thrift Stores,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Taglialatella Galleries,1,464.7456887054054,1,4.2,4,10,1.0,Art Galleries,shopping
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Esposito Meat Market,1,911.1546593696764,1,4.6,2,156,1.0,Meat Shops,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,International Grocery,1,1028.7960236687445,1,4.5,1,105,0.0,International Grocery,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Terra Market,1,985.1878283322671,1,4.2,1,24,0.0,Farmers Market,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Big Apple Meat Market,1,1131.3673255194342,1,3.8,1,141,1.0,Meat Shops,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Brooklyn Fare,1,757.126647215683,1,3.8,2,166,1.0,Grocery,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Udder Milk,0,429.1431452081404,1,3.7,2,110,1.0,Grocery,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Sea Breeze Fish Market,1,1023.0761190504126,1,3.7,2,70,1.0,Seafood Markets,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,SUNAC Natural Market,1,1039.600847941168,1,3.3,2,219,1.0,Grocery,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Chelsea Fine Food,1,848.2335058824566,1,3.1,2,34,1.0,Grocery,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Whole Foods Market,1,1086.3194931649782,1,3.0,2,372,1.0,Grocery,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Ideal Market Place,1,484.4620824733345,1,2.7,2,65,0.0,Grocery,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Hudson Market,1,231.6677181168456,1,2.2,2,158,0.0,Specialty Food,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Gristede's Supermarket,1,634.0753302220413,1,2.0,3,34,1.0,Grocery,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Gristedes,1,976.3221825223526,1,1.8,2,50,1.0,Grocery,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Food Emporium,1,1154.7588629721115,1,1.8,3,175,1.0,Grocery,supermarket
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Sean Kelly,1,633.6137043792885,1,5.0,3,5,1.0,Art Galleries,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,The FLAG Art Foundation,1,272.1461874259006,1,4.8,1,6,1.0,Art Galleries,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,ACA Galleries,1,702.4521713823966,1,5.0,3,3,1.0,Art Galleries,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Agora Gallery,1,342.3946579702353,1,4.5,3,17,1.0,Art Galleries,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,The Cell Theatre,1,811.7123135946332,1,4.4,1,9,1.0,Performing Arts,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,The Pace Gallery,1,323.6733603249928,1,4.3,1,17,1.0,Art Galleries,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Gagosian,1,663.0913352814907,1,4.3,4,19,1.0,Art Galleries,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Jack Shainman Gallery,1,695.2188390137528,1,5.0,4,2,1.0,Art Galleries,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Taglialatella Galleries,1,464.7456887054054,1,4.2,4,10,1.0,Art Galleries,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Madison Square Garden,1,911.3224971137586,1,4.1,3,1193,1.0,Stadiums & Arenas,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Gagosian,1,351.8914937496038,1,4.0,4,42,1.0,Art Galleries,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,West Bank Cafe,1,1168.2335233120689,1,3.9,2,292,1.0,New American,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,David Zwirner,1,767.4069290333088,1,3.9,1,114,1.0,Art Galleries,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Luhring Augustine Gallery,1,363.1240949008583,1,3.9,4,8,1.0,Art Galleries,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Bruce Silverstein Gallery,1,707.7536637052414,1,4.3,3,3,1.0,Art Galleries,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Aperture Gallery & Bookstore,1,92.93807200748658,1,3.7,1,11,1.0,Art Galleries,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Pace Gallery,1,367.8913884486328,1,3.5,4,4,1.0,Art Galleries,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Kips Gallery,1,324.1228363505033,1,3.0,3,1,1.0,Art Galleries,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Art with a Heart,0,956.5143717031976,1,3.0,1,1,1.0,Art Galleries,museum
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Madison Square Garden,1,911.3224971137586,1,4.1,3,1193,1.0,Stadiums & Arenas,stadium
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Magnet Theater,1,830.9757732679855,1,4.6,1,161,1.0,Comedy Clubs,cinema
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,National Comedy Theatre,1,841.2872601903985,1,4.4,1,38,1.0,Performing Arts,cinema
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Madison Square Garden,1,911.3224971137586,1,4.1,3,1193,1.0,Stadiums & Arenas,cinema
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Green Fig,1,1040.481748583694,1,3.3,2,158,1.0,New American,cinema
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,The Theater At Madison Square Garden,1,891.1524482509126,1,3.3,2,114,1.0,Performing Arts,cinema
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Scott's Pizza Tours,0,429.1431452081404,0,4.8,2,381,1.0,Pizza,bus
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Bateaux New York,1,698.4203404220558,1,4.1,4,349,1.0,Venues & Event Spaces,bus
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Spirit of New York,1,663.3252819597212,1,3.7,4,288,0.0,Venues & Event Spaces,bus
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Benlolo Jewelry Studio NY,1,960.2716490976624,1,5.0,2,6,1.0,Jewelry,school
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,New York City Guitar School,1,879.1271122186671,1,4.9,2,68,1.0,Musical Instruments & Teachers,school
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Culinary Tech Center,1,440.6366182492693,1,4.8,2,10,1.0,Do-It-Yourself Food,school
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Magnet Theater,1,830.9757732679855,1,4.6,1,161,1.0,Comedy Clubs,school
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Sky Rink at Chelsea Piers,1,640.1943092522001,1,3.7,2,58,1.0,Skating Rinks,school
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,La Mano Pottery,1,1297.475755379532,1,3.5,2,53,1.0,Art Schools,school
"Icon Pkg: W 29 St, 11th Ave & 10th Ave",40.752384,-74.00396,13,Voice Academy of NYC,1,1013.1835850546086,1,1.0,2,1,1.0,Performing Arts,school
"Icon Pkg: E 27 St, 2nd Ave & 3rd Ave",40.740531,-73.979577,20,Farook Halal Food,1,1060.7566440191815,1,4.9,1,63,0.0,Halal,restaurant
"Icon Pkg: E 27 St, 2nd Ave & 3rd Ave",40.740531,-73.979577,20,For U,1,900.198128169284,1,4.9,2,47,1.0,Dim Sum,restaurant
"Icon Pkg: E 27 St, 2nd Ave & 3rd Ave",40.740531,-73.979577,20,P.E. & D.D. Fish Stand,1,1114.3259118958406,0,4.8,3,17,0.0,Food Stands,restaurant
"Icon Pkg: E 27 St, 2nd Ave & 3rd Ave",40.740531,-73.979577,20,Tap Haus 33,1,845.0086023472039,1,4.7,2,310,1.0,Sports Bars,restaurant
"Icon Pkg: E 27 St, 2nd Ave & 3rd Ave",40.740531,-73.979577,20,JUA,1,703.5412061835316,0,4.7,4,387,1.0,Korean,restaurant
"Icon Pkg: E 27 St, 2nd Ave & 3rd Ave",40.740531,-73.979577,20,Las Delicias Patisserie,1,1168.1672006616911,1,4.7,2,27,1.0,Bakeries,restaurant
"Icon Pkg: E 27 St, 2nd Ave & 3rd Ave",40.740531,-73.979577,20,Eat Real Halal,1,936.316827394548,1,4.7,1,10,1.0,Street Vendors,restaurant
"Icon Pkg: E 27 St, 2nd Ave & 3rd Ave",40.740531,-73.979577,20,PROOF Coffee Roasters,1,192.1795070871449,1,4.7,1,183,1.0,Coffee & Tea,restaurant
"Icon Pkg: E 27 St, 2nd Ave & 3rd Ave",40.740531,-73.979577,20,PLNT Burger,1,907.1345407158784,1,4.7,2,125,1.0,Burgers,restaurant
"Icon Pkg: E 27 St, 2nd Ave & 3rd Ave",40.740531,-73.979577,20,Sagaponack,1,945.3458419913376,1,4.6,3,289,1.0,Bars,restaurant
"Icon Pkg: E 27 St, 2nd Ave & 3rd Ave",40.740531,-73.979577,20,Sathi,1,682.4720546028673,1,4.6,2,325,1.0,Indian,restaurant
"Icon Pkg: E 27 St, 2nd Ave & 3rd Ave",40.740531,-73.979577,20,Sophra Grill,1,709.4025839779032,1,4.6,2,142,1.0,Mediterranean,restaurant
"Icon Pkg: E 27 St, 2nd Ave & 3rd Ave",40.740531,-73.979577,20,Anytime Kitchen ,1,1007.363228370345,1,4.6,2,2878,1.0,Korean,restaurant
"Icon Pkg: E 27 St, 2nd Ave & 3rd Ave",40.740531,-73.979577,20,Mala House,1,814.4404347913801,1,4.6,2,105,0.0,Szechuan,restaurant
"Icon Pkg: E 27 St, 2nd Ave & 3rd Ave",40.740531,-73.979577,20,Awesum Dimsum,1,392.3325869183451,1,4.6,2,764,1.0,Dim Sum,restaurant
"Icon Pkg: E 27 St, 2nd Ave & 3rd Ave",40.740531,-73.979577,20,Nan Xiang Xiao Long Bao - Manhattan,1,1002.4684211930838,1,4.6,2,1025,1.0,Dim Sum,restaurant
"Icon Pkg: E 27 St, 2nd Ave & 3rd Ave",40.740531,-73.979577,20,Kjun,1,980.2871124743718,1,4.6,3,160,1.0,Korean,restaurant
"Icon Pkg: E 27 St, 2nd Ave & 3rd Ave",40.740531,-73.979577,20,Shokudo 34,1,611.3783717506416,1,4.6,2,31,1.0,Ramen,restaurant
